"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.505922165820643","0.48582995951417","0.429978118161926","0.407916806440792","0.383268482490272","0.0186075360521011","0.0186174866510853","0.0180539339920836","0.0180105822419485","0.0175662581169615","0.0173277773977134","0.0175077037289373","0.0178385963799542","0.0169973987102413","0.0199068534264945","0.0204920878910203","0.0203949029261921","0.0214687486582032","0.0178174595128952","0.0148129732019303","0.0125197884306596","0.0186117680674113","0.0239185699152083","0.0222530297372096","0.0275726826443453","","","","",
"Africa Eastern and Southern","AFE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","14.2125163996774","13.6073110064633","12.4422570728032","13.7422874262615","15.8412765108533","16.2332871467942","16.1960570730635","17.0531659706454","17.1344133974489","17.3733439333021","18.9115050829793","12.4031818448774","12.7108758442243","12.1872807519733","11.8788936342052","12.355419174747","12.94633369444","13.1858534872899","12.2347646259615","12.4995736780891","12.4998474645034","12.7550338735034","10.9883569113068","9.83708706150515","9.76088731295035","10.0005620614351","10.9450277797119","12.1914821307912","12.5078465329155","10.9061337467252","10.1130289027178","10.839279796386","11.1693427354166","11.9650929912911","12.8562394206678","12.9927693028971","12.446983160879","11.9139864893255","12.6275737797666","14.6442681024484","13.4044384367582","13.8407446717649","14.2318015672532",
"Afghanistan","AFG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6278918638443","37.4188554431481","29.7210671376957","31.114854912062","28.6359685844686","30.1050113574013","24.8922700059742","29.2975010547259","26.2100685374552","23.7436639877543","24.390873626371","22.8106627361766","22.1370413719574","20.6343227166798","25.7403140364582","26.4201990834448","22.0428967527575","25.7739707394105","29.9755825210461","33.5976188725451","33.7014323213923","34.5208917527827",
"Africa Western and Central","AFW","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","15.4569634333186","16.3464279964082","17.166074497174","18.5596191707028","18.1004222378989","22.5294230991014","24.5724984148422","26.1468777483464","25.384332784414","24.2588979919814","24.269620585585","24.1505636207276","24.0692399234217","25.1403205512779","25.55892434304","25.5713374243679","26.4020615800233","27.0518583459445","23.7020396289571","20.8110745238113","22.7669460218311","29.6363627204216","27.5147409935153","23.833214034248","23.2290542611762","22.3539062121965","22.137519479432","22.6814644472709","23.7006055527405","22.1316483154515","20.5539867434108","20.3790798156056","19.5292686332717","19.1550125164734","20.1708131496129","20.4519248258547","20.3095620048709","20.3692612830041","20.5497114799083","22.2460073462302","21.5151777514013","21.7902024230433","21.2095995991568",
"Angola","AGO","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.65321372200356","7.02686916586973","9.00201794169947","12.9111824086392","6.29025682837342","5.66468956353548","8.15637702246655","5.8395499748266","6.19838450193387","6.25087790478717","5.06040294790886","5.19128018876127","5.24227833734658","4.80533933843347","6.62119676383424","6.18029349810839","5.84568087986773","6.06962999112471","6.50749231982044","7.5470567791822","9.12253437222206","9.83116886032956","10.0169959653141","8.60774180183334","7.88262506936516","9.94654357144815","11.4863453766476","13.7377884974543","14.9021524183832",
"Albania","ALB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.410863772173","31.5434438797069","28.7856504386147","25.9187455195517","24.5154120419235","22.7161641958722","22.0251140879353","21.9782570845961","20.537486307981","18.8453087247237","17.7083536239523","17.1536195739533","16.8370538440754","16.7943836018798","17.9558663972347","18.2267896025292","18.7668018946422","19.5651578123229","19.9901813581977","19.7802144171366","19.8499944651163","19.0221266422351","17.9155539877413","18.1604049243108","18.8061378645762","17.7932042707089","16.9844794042968","16.2225675343538",
"Andorra","AND","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517055747893417","0.441953155279431","0.385887245890569","0.419117893036526","0.414741997881256","0.380576808035011","0.353522338328863","0.368796683946436","0.406917963904405","0.418928933319218","0.466508601972863","0.490560827241276","0.601164453935572","0.585558984254785","0.537623493009676","0.513420109683398","0.521999648433619","0.559538512516191","0.546367882815281","0.522633248415779","0.559442769715814","0.531844879169824","0.487491862156614","0.47849213558896",
"Arab World","ARB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","15.6100617312875","15.0107764064642","15.5172425215346","14.7468767072745","14.6060547747772","12.4568596383583","7.74919960388075","7.98077616176893","7.3886652187738","7.00096411627504","7.34908114265849","5.64450049785482","4.78328386660735","5.18073788043582","6.08189307774912","6.80186581521374","7.45082110242325","8.05254605900979","9.43081927819633","9.66466206567943","10.5918292995859","11.2325907141401","10.4950170913085","12.2241509708043","8.86263297901344","9.01238085217571","9.95840585425304","9.24247220689804","8.95198842658597","8.46769932888721","9.35438280999886","8.41434353167132","7.34365522095765","7.80070628510626","7.82069660347184","7.45584934179879","6.61739039826582","5.82643919206935","5.59934951708766","5.60533233832461","5.08487800670637","6.14798134014246","5.70472519400828","5.14637493063694","4.67366074885007","4.79829722456095","5.01749084224684","5.67252286081199","5.47947348802682","5.02901648463872","4.69249312697959","4.88653847619483","5.65509212723207","5.04735953303054","4.42948346623789","4.92536556793094",
"United Arab Emirates","ARE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","0.540188294205409","0.545088280601967","0.485156877691024","0.629067480796601","0.54722317809093","0.490602457342951","0.548306764658785","0.640366457885388","0.730600581680254","0.842471510389179","0.925826534993559","1.18452414390845","1.14322934213777","1.19773519163763","1.19302579195627","1.0584284754869","1.29776800811633","1.37862107758448","1.48090107737512","1.83042501688033","1.78706830470903","1.79243187203791","2.00402186456958","2.18089049130306","2.33324519711343","2.26265009303746","2.23820016235649","2.20332258864369","1.92768393253654","1.66536190905993","1.39540987408529","1.09424400194674","0.976671167666283","0.82730546409323","1.03688688860825","0.735025770535299","0.651421594936876","0.627943993218947","0.633172495058869","0.628716004185158","0.723671593030506","0.750862912190636","0.761757601656358","0.711463999831489","0.746712201018526","0.963890712780097","0.943418359308674","0.703347021034237","0.701206777662814",
"Argentina","ARG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","12.9041629886915","10.2787574725073","9.98038631665412","9.72127698537181","9.18580964838541","9.6375609641048","10.8658823843399","10.984869871837","11.9525224881086","10.2308377488651","6.5839104917193","8.15217071197931","8.0871421139688","7.5044274778029","7.79627735939132","6.35350500487903","6.47552296063439","9.59615604621897","8.65832496118367","8.3459768371011","7.63430725730443","7.80040264019792","8.09435846444628","8.97786821775225","9.61606509643166","8.12367620787488","6.71649176009431","5.99078709147934","5.13682648211779","5.08266800031075","5.351464616273","5.61086611323361","5.22197210944516","5.25272256987622","4.45782610229152","4.67991094417297","4.56858960891786","10.2066467144411","10.328166939117","8.36248661002826","7.93875427420938","6.93557229126392","7.45235394606923","7.3189545972436","5.2736234689014","7.13216745078964","6.99873377022519","5.7817442068501","6.05291843670451","6.71270351428559","5.1566859021408","6.26456582010254","5.23162237725058","4.53787889681146","5.3185559967348","6.35703367575527","7.29128249622041","6.63829697473642","5.92985376183283",
