"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Indonesia","IDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.4452234881683","13.8152634228685","15.9693686963018","16.5552699228792","17.8900476507594","17.7215988890467","17.8932559570914","20.2838996546491","21.7798383565442","21.9464341903122","20.0561437871232","18.822865330757","17.4843891433901","18.7508973741776","14.620769821124","15.083694595844","15.0839380513536","15.9572018252866","19.1370837619352","17.1896969094773","17.1229526962939","14.3564203316314","15.9484191945104","14.9647722699912","14.234801940785","16.0118484144708","15.0275881804252","16.3158356093432","","11.5781845835748","11.8269595891699","12.3855320643093","12.3307678952353","","","","13.310617826949","11.0577865188848","10.5374850612964","11.1581278507445","11.3805899447921","11.2853014633987","10.8355237532905","10.7534877772096","10.3363487033276","9.8772930803788","10.230143021132","9.75196180827865","8.31010524192246","9.09400997883352","11.6048416991284","",
"IDA only","IDX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70394259929887","9.86345997805221","10.1758809646033","10.2635051170544","10.1724846659476","10.4135766034962","10.6657650955971","10.356073221222","10.5964002109191","10.5655709294904","10.9198035620921","10.4495522445968","10.6754298506145","","",
"Isle of Man","IMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088549798","9.02450290812779","9.18183799053208","8.59709420636431","9.30227453027132","9.68904892316569","9.02607173865502","9.21369031479097","9.26912135161155","9.26849740618579","9.30653986438454","10.0754185428104","10.4273088592738","10.4083099657377","10.3567380103189","10.4683445142138","9.99359139610285","10.1709224201253","9.80522844222105","8.53523362003571","8.98177201647929","9.22682469090603","9.23146869089268","9.00857773269381","8.11314351097825","8.63830002757078","8.81014349636308","8.07945444456957","8.67627393090217","9.10808432214403","9.57081708050975","10.0809315263538","11.1293370539779","12.1083469904149","10.9771721522223","9.80972540638804","10.3880397905312","10.1773871997608","10.8367717209692","11.0016256942917","9.98465419071312","10.5697090519718","11.1477384183764","11.3874439798131","12.0174277483166","","","","6.71965605554655","",
"Not classified","INX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.8599894203651","22.1692960061957","21.9972647794861","21.2956185658417","23.6649435338006","22.5330295914282","22.1093717583247","21.9642399897563","24.2268822227446","25.3142279070789","26.3844219361834","27.5352570573049","28.1194500194906","27.2055781763724","27.3535413039757","27.4480500856862","28.7512582256717","25.8291536818143","25.3599191864928","25.6292256645924","25.9323859859113","25.8405331609262","27.0565038489058","26.5265891801017","27.2110374805352","26.8735851463462","26.4943284050314","26.6510599729647","26.3499404107767","24.2082381522214","23.5168457829207","24.1607391790456","25.0697230795881","25.4571402375003","26.818812774603","25.937168346525","23.810941221499","22.0623761788555","21.8328969233319","21.6464169302643","22.3065644373172","22.4421898424785","22.4604426817187","18.1112305946373","18.6308582747747","17.6128723324965","17.6404114712849","17.3566699903949","15.9051983090981","16.5930205963518","16.7857030010673","",
"Iran, Islamic Rep.","IRN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","8.26551326942823","7.54781091069934","5.41779096390687","8.19407845339376","7.56205850414773","8.21632300829319","8.87085856943341","5.99337474220936","5.17028487619847","6.97903559997781","5.92293172685558","6.03398096950243","6.43709659562234","7.3298096379008","6.78425089061527","6.00533842477042","5.43455242310344","5.36975044366856","5.57223654550186","6.16189081195031","6.88118064602608","3.86024599156306","4.37123611620784","6.22079867839147","7.94631513984084","10.1579620986255","8.64437605391793","8.32782333658207","5.86128209638759","5.74690355849208","4.99437771164826","5.20132534960526","5.19532335188804","6.65759371533812","6.21768140946726","5.93768768949975","6.19780928808194","7.35847804148683","","","","","","","","","","","","","","",
"Iraq","IRQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91477329322806","1.32119614893692","2.07780523585979","2.68703020692064","1.98400716286706","1.34459361810327","","","","",
"Iceland","ISL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.8181417045732","22.8736844027421","23.7712728129934","22.8823321850546","21.7702454898503","20.7487963512355","21.1488951530527","21.897958218155","21.2116394703051","22.5516185255441","22.9506919406386","20.5732602976068","20.9447080459971","20.1044476012051","20.3038898940401","20.6938340196252","22.3058644657361","23.4416548703798","23.5075072541552","22.856920901229","23.1609551950494","22.5063505657288","22.2547882840136","22.5133473452549","23.4478366335022","21.9969035759941","23.9553786797974","25.860394313446","25.105572588889","22.7640673734124","22.5927118214864","23.6770823338554","24.7663209668127","27.2429931228023","26.8971375817565","25.9584917840003","22.797774575151","19.9335386481209","20.2264379933079","20.5821774257347","21.503307076745","21.6567855014887","24.4919599819558","22.6894441179314","37.612849787134","23.9232132016805","22.9783610687234","21.9320134156456","22.4016137512027","21.3900980415332","22.4684816271722","23.43609824764",
"Israel","ISR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","24.4403136025834","23.1435108820434","29.1670134365183","28.9599460002957","32.1760891689507","33.4711717422143","31.6274685590943","35.9783316121632","34.1886969897062","32.7553794034683","37.1464043749993","37.1288647279155","35.6645357497595","33.5033584280105","32.5809696972046","29.9906492503954","28.3193758942755","26.5586929685821","25.586299602638","19.174444315107","25.4056761624356","25.7462848486942","26.2004093840663","25.7728236392631","25.2195688601507","25.6107489215668","24.7511586982574","24.7124664772031","26.3491570981017","25.9064157419397","24.905061798666","24.1358489911919","24.0552629441641","24.5623955158638","25.3059881523508","25.2983790154047","23.2797763801633","21.3413214301002","22.0341307779041","22.2517501373869","21.6597621593309","22.5657295307995","22.8722554017003","23.1198016375983","23.1243833024107","24.3108279978595","22.7888869148757","22.2710168759049","21.9871973587931","24.5559956479899","25.0113073628509","",
"Italy","ITA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","12.5217463831364","13.4671317145917","12.6845882359329","14.0410227581286","14.8751564599166","15.5860591681051","15.7435641128121","17.3283132693152","17.7434444136809","19.3437090497929","21.0797519723819","20.9076465769338","20.3492079288755","22.1253960450252","21.4429170554543","23.1869646681084","23.8926058636591","24.1221330622167","24.7514761679175","25.4391730902623","26.2145186977532","25.0362996791444","24.3070085648874","24.2472073845421","25.7112738331661","24.5925369294623","24.9421319541757","23.7479315027136","23.3255090789701","22.8025020318736","22.6872356876516","22.1390625023587","21.8796535005531","23.2204829112688","23.6626113905993","23.4039423288217","23.640262133841","23.5830680739583","23.5247913823544","24.8163618253063","25.0069590905398","24.7125277077216","24.6216852423381","24.9369345822438","24.5718956739867","24.1515596955333","24.4756458020291","24.6295250950008","24.7688557451655","24.4965223539924","",
"Jamaica","JAM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4781336217276","24.4940968000882","23.4864850280994","23.0828644767169","23.4680682029233","21.3287135032817","21.1031675539708","21.7440400125625","20.1091995719527","19.9140942077378","20.851857286619","21.892234514133","22.4946625353317","21.4148130153716","21.8590101924323","24.071100071624","24.1674973059177","23.2159728449925","24.0143899425756","24.786546428363","24.684756616975","24.9559702047372","24.2781717265526","23.364368298024","24.3328930313007","24.0092921973108","24.0532304305783","24.8153092563686","26.0266842466499","26.2210037607905","26.7810665699502","27.4539417450804","25.7094656957291","","","",
"Jordan","JOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0065915758212","17.9499661933739","22.9722468424551","20.9162290186387","19.990820003213","20.7086346957389","21.6896734261748","19.0557296634419","18.1234625120325","18.1087863212364","18.9981162585227","18.6804846237252","17.4816014130115","18.2179368351156","20.9955023421375","24.4151653670341","24.5548644547277","24.6898518707805","17.152210648873","16.5303515829394","15.4990908124012","14.6082372225069","14.9212805170996","14.9305149962785","15.4316440340028","14.9510256180555","15.0206304355319","14.7021242425125","14.7288480451847","14.8140015671358","15.9811020446786","","17.4675167960003","",
"Japan","JPN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9040620944778","11.4171816474572","11.3792369362166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78722058676219","7.29479389602331","7.74536993437448","10.2213950712596","9.64230065323767","12.1343597833771","13.0832376530724","13.9086779667034","","","","","","15.7123804636498","18.2578342100647","13.3120981501594","16.0301777646187","14.1934327397187","9.8357115521941","9.92425019653","10.3030113756124","11.7177995865876","11.78694274063","8.3188093138288","9.44711136309549","12.0616921106992","11.8561721571431",
"Kenya","KEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1870212650473","14.8394826504099","14.9664727307544","15.0524641340645","14.3612789172776","15.1001093470909","14.2998226320714","13.554644324086","14.5993496343343","13.9931197653574",
"Kyrgyz Republic","KGZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5486530868942","16.801668055009","16.9491731803417","17.0462850607483","17.998857013595","15.9638338680814","14.0363281932396","16.4912602816795","19.5419794530385","21.2811665207908",
"Cambodia","KHM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77854123062594","6.95765269452965","7.36468106434393","7.02950143209687","7.12501082734391","8.27164124425787","8.97517318958401","8.02652016594289","8.14393451129163","8.12593534266751","8.73743328155956","9.28638425469543","11.0837884465344","10.8884929320759","11.1748765224685","11.9278366185806","12.6410723071222","14.5706459610935","13.2902084649733","11.9927698946663","","",
"Kiribati","KIR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3463911226412","16.8334046353644","16.5529190874267","15.9191037110671","19.7306379311588","21.5244012350425","18.4594654675185","17.9132813489934","22.2989882567286","21.3108417443214","21.5351147856359","20.1950259887155","18.3135701965955",
"St. Kitts and Nevis","KNA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3862938970338","14.5853625768314","14.5234562613763","15.1978543544809","15.2460065501361","","","","","","16.5283443522296","15.7303370786517","21.0250383397169","21.5039688175606","21.2547584080431","20.6618133270161","20.8500422433215","21.6321300112301","20.0366033575106","18.8689389368297","16.3117664263224","18.0751717127733","17.921835480466","17.8401561953686","18.4731785116894","19.6351325207971","18.3541114107144","17.4126790569899","","","15.0423826463699","","","",
"Korea, Rep.","KOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.1535487499121","10.4752772601451","11.5749525616698","13.2118062141963","14.4616107456746","14.1336299783428","14.5540559343259","14.7458668057514","14.6632733460709","14.6527668724255","14.696281503877","14.8016821361896","13.8946677303976","13.499421874805","13.238718347578","13.4562826936888","13.3744581138904","12.835807572656","13.4191812569245","12.5358223795587","12.7307408496336","12.4997898035194","12.6877415814616","12.9920949919083","13.2343650587174","12.9018021711367","12.6202187465621","12.7918903108108","14.2617780767866","13.5487884169826","13.2486667899345","13.6934575722654","12.9668278295344","13.3130704357982","13.7275352115127","14.8173827033418","14.495199990643","13.6509644478519","13.4369302936494","13.8509676319419","14.0775914974355","13.6306234375615","13.2411616632556","13.1581443398916","13.981952981677","14.4938185341627","15.5363837327673","15.1995665314457","14.8612576736336","16.7347339402527","18.4445796703636","",
"Kuwait","KWT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","37.431693989071","37.2171311015523","32.677682472533","","","4.61580222111909","7.59796449593134","2.17842633347251","2.69990950265057","3.73615036971713","3.44477901726507","3.23829933001231","3.12861410380172","1.93800252405449","2.09502176890991","1.26738031622326","1.22982057143041","1.17599291111473","1.54507084715104","0.255607395220378","0.0858148101636521","1.09262406559551","1.42276428547822","1.14618124453099","0.965097411205735","1.17305875069243","1.49244292670587","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6819608060535","13.1249828088259","12.799248427724","12.8813782212564","12.8498711357335","13.4004836683414","13.4212716586841","13.1299244109127","13.2091519090138","13.2314359691651","12.9500523917973","13.6861517345338","13.9031321181019","14.238116991183",
"Lao PDR","LAO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1029400169726","12.7571661741676","13.0271390929762","13.1464121849439","13.6053412560259","13.7388338387583","13.8301819353549","13.5061406202026","12.9431113387434","12.2393204927448","11.7206462434218","11.4655560904234","9.40187747302716","10.3910216640385","12.1129327825423","",
"Lebanon","LBN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9327257731959","12.6332288041608","13.3726880982344","11.9012298232129","11.8780771977299","14.4305901911887","15.3767134599505","16.5086439486372","15.1681037724548","15.0082855368253","14.9441191654965","16.4183940002292","16.8563060057445","16.8444766850707","16.3773329137847","15.1980266225285","14.0661144534751","14.1095658840407","13.4650512835689","13.5253568933955","15.3598817637047","15.3254054569312","15.4053905267612","8.90172832507978","5.68479554564454","","",
"Liberia","LBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6427579483667","7.23643860589812","10.2005350327749","9.84155938586327","","11.2051496046046","11.1487871559633","12.9715747055288","12.4614265223185","","","","","","","","","","",
"Libya","LBY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0513314535346","16.489850746888","16.6644444444444","16.1669542385596","17.2120653125","17.6395305283757","17.6326852295447","18.2691189469052","18.6849027299701","19.1338695705866","18.2143708337914","18.0488000991829","17.1543882729725","18.1647017579084","18.1143266706191","18.7149121009712","19.1447146736437","18.2249814677539","","","","","","",
"Latin America & Caribbean","LCN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0551601317751","13.5448692507708","13.2326099847574","13.2211403194056","13.1385080987317","13.6714893673773","13.7265927072508","13.3941088990064","13.5169260331498","13.4814736171489","13.1337475894296","13.9274354601692","14.2967912669431","",
"Least developed countries: UN classification","LDC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4936726786472","10.846775642515","11.2522933283544","10.9182433886889","10.8455816278024","10.7672056316127","10.2676752111464","9.86663003212973","9.94297876987596","9.96961497966715","10.4383751176204","","","","",
"Low income","LIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1618704634981","10.1415677694839","","","","","","","",
"Liechtenstein","LIE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0208338512791","18.3047979696249","17.9534568745988","17.4699988990422","17.1679756304785","17.7520171555561","16.950690509915","16.0076920311995","14.4764269842611","15.0120754491787","14.5027655060765","14.6255003915026","14.0203617835683","12.7106758527447","13.4659689569891","13.7325290221471","14.5772591775899","14.2216085895166","13.2773344349014","12.8003204769597","10.9318686865706","10.8476049114868","10.1110307052525","10.1212570540829","9.74785982267564","11.7202648575883","11.4234897677955","11.6086827384764","11.1537606464574","10.9039513329268","7.77529241184503","7.36992822487811","7.27705001462942","9.84652924546153",
"Lower middle income","LMC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3279664009243","","10.5781065973571","","","10.3476776810752","10.5952850461159","11.0710254532942","11.4652617278218","12.583598375292","13.1328953884826","12.6389428981554","11.474137320244","11.6514543271027","11.6204757551969","11.8306877345943","11.7788827513404","11.259830796239","11.5317967151617","11.6432684554434","11.7358575099245","12.268749149369","","","","","",
"Low & middle income","LMY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1144208901855","10.7059312885189","11.2703765874937","11.7128825195945","11.3746960819928","11.7587727264368","11.9936512230867","11.8948245503284","11.8174034657896","11.4611903510038","11.4699600044291","11.3371714705122","11.3911129607462","11.3124513930514","10.9115187684443","10.6042016097567","10.7821224257979","10.382590606423","",
"Lesotho","LSO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","28.9883547464767","34.95877761032","38.6935165135429","35.5810898750737","31.6971536025787","31.9131915923134","30.6437131263782","34.1989953962846","","27.756576351192","28.3015262506093","29.67252715708","29.8707957503943","28.750497175983","26.9618996861051","29.2124748908169","25.0805433413429","24.7222153263144","22.9395558569836","25.7822061516583","24.1941630480867","27.1148820182378","28.9613250043846","28.5739007299318","33.9197543425177","39.3137977452033","38.2585681601236","39.9862447033836","30.2987604301988","30.2137479343975","38.0837569930604","35.9075271908447","36.3284327192766","33.7701457077629","29.2862704413974","33.0073098646091","31.8151694595976","32.5421709597017","35.9943565464507","31.8702314148952","30.4425486823591","",
"Late-demographic dividend","LTE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0576664131599","11.4883274340418","12.0472527369818","12.2039822273492","11.7287708752014","12.0281384607884","12.163130901018","11.9523709609281","11.6949750722823","11.5007050364131","10.9971437373192","10.7030137580721","10.9290307159216","10.8686813972073","10.4659863328924","9.92899158616539","10.1691090065892","10.0986123274427","",
"Lithuania","LTU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2852443213261","","12.496575136765","13.1113779630717","19.6892251282717","18.8020042195713","21.5404183195114","22.089202319472","22.1120160562633","20.254820822897","19.3676371569545","19.1715740989114","19.0360058326697","19.2635466479286","19.7489313816046","20.5300347997554","20.3533270437098","20.4676019676961","16.9918375683176","16.1787361612445","15.6073321185819","15.6092590977536","15.6752588394796","15.9107922962866","16.652494928382","16.9617644155581","16.6513347474702","16.6260379666708","19.8602403087798","19.8319803833341","21.2032386502234","21.0977186369958","",
"Luxembourg","LUX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","16.6648840163336","17.1956175543491","17.6591034149909","20.6651716622617","20.3338890647363","22.8167549575026","23.6738678197696","21.882178756466","22.3360867723821","22.7961717039032","22.9337644029616","25.4522842339065","24.8941813701325","24.8655249714358","24.1607882704428","24.3602784760468","23.5610686583078","22.5975801145433","22.8762783310351","21.6080563317211","22.1858223535426","23.7543663412643","25.0283129775525","24.4732270691556","24.6973870800268","25.244152327397","25.6011769443944","25.1003284591765","25.4725968954966","24.9848941927661","24.7817028715337","24.6300961285092","24.0425731854332","25.3355554538416","23.9298412043057","24.380345488909","23.5557107740178","23.8391085158098","23.8178404378116","23.9870478540645","24.4278271542178","24.5522669560732","24.7451571133867","23.3218593726636","23.7675096749456","24.5181470528935","26.6445939070641","26.4662170936099","25.2550656638998","25.8655065735814","25.9728811154536","",
"Latvia","LVA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.331492915633","19.9670748333428","19.2218183655201","22.8759902105191","24.3159689919516","23.317080645989","21.2424654311482","21.0932782577661","20.6274644322823","21.1526872249076","21.2254956828752","22.3551288759422","23.3519475253408","22.8094546203931","21.7240855854226","19.1938363423848","20.0664413203138","21.2958075253016","21.8947894739397","22.5341356644511","22.8563651944958","23.1690271184792","24.3416103864516","24.3524704144872","23.6376261590926","22.0651861429844","22.5622271018155","22.8716331856011","24.2302591248291","",
"Macao SAR, China","MAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1032462308042","15.946757302324","14.2216711530661","14.192466022015","14.9228529121374","16.3975835244593","17.2348113306315","20.0476737851754","21.2685675484294","20.9803418364728","21.1344883795184","25.4624359546433","30.2359136404628","29.3068412047655","34.3884357534879","37.4242739306115","36.8027532399907","36.3881002285428","35.0873753023949","29.1502493438066","27.7752858871884","29.0370573407949","29.4365143484009","29.7782663154767","21.8273817460377","19.308126699495","16.7016793458137","",
"St. Martin (French part)","MAF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.676721475858","18.4154193783175","20.6514295555341","20.2477033406709","18.8549351466086","18.351209036907","","19.4054874639843","17.2315353065392","17.8825477889844","","","17.1115740310881","16.8582507292145","17.1163253219024","18.9900493143229","19.403590924953","21.7314747760242","24.0687710887435","21.5414840078664","21.0889640891443","21.4534608720228","21.9652841058592","20.6278690149343","20.3536177532067","19.4374650876196","19.8672577619678","20.1297012322291","20.2861213777208","19.9144279438656","20.0221120456722","19.6652056359581","22.1085229186507","",
"Monaco","MCO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0896762347","18.2831060982003","18.0802408389372","15.0573539668779","14.7257496118183","12.1712003093085","12.8813543692286","14.6728701256381","16.3573926073926","18.4853394242006","19.5712115118202","20.5665356541269","20.4459489526716","17.6853133213094","15.1606407229695","15.2403272229961","15.5953463406884","15.4696360019738","16.8287991530895","16.2909680870475","16.4301183204667","17.7273904313314","18.014083738484","17.656290127877","17.9098984894955","18.3881163669346","18.9403645740556","",
"Madagascar","MDG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39190795400097","5.62645103861063","6.99104373069705","6.77059792619114","6.49953285523943","6.84586581735106","","","","","","","","8.59780028612767","9.37241986822963","8.69015551764536","9.20188162092675","9.84806132452438","11.3914508381925","8.34414896120855","8.53531911755595","8.71032363773385","8.36825554307769","8.78559177293247","8.44113338214288","8.94531037344997","9.24485187347242","10.0275447299671","10.2831286792601","10.5318646212179","9.52072872534251","10.2385306991003","9.3570991994499","",
"Maldives","MDV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","2.49532127261385","5.11540860885839","6.89145223306714","12.2199592668024","12.6318371351484","9.26165803108808","9.99113867966327","10.2897693672383","12.2840690978887","13.5706565793029","","13.9623192639112","14.6140952989065","14.9589823640772","13.7345373227277","13.0045821514292","13.5963884925789","13.4521788341822","14.4455044389877","14.2002404743947","14.0915704652276","13.796110041301","9.82630738897756","9.50792544852813","9.42070183448992","10.4894358542978","11.5693738822473","11.7564407107925","12.1474495062228","11.5788828140298","9.1006679916955","8.84762793030511","12.0781339785612","","","19.3230032785505","19.6501550926862","19.9758256426903","20.6915788854656","20.1449360379289","19.9413849005153","20.1121885867863","19.4532482767244","","",
"Middle East & North Africa","MEA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","7.61061946902655","7.09117221418234","8","9.18181818181818","9.04449307075128","9.95132504056247","10.7402652973898","11.3428943937419","11.4238504988874","10.5458420369711","11.2178724526942","12.9993944590934","12.6232738045011","12.3125786260335","11.8649988837766","12.7475743653032","11.4119619762249","12.1392112213917","11.8483646611837","11.5944926057709","11.6024353429574","8.56713247842731","8.09605918537858","8.03161830575895","8.31438930391734","8.59224064670855","7.70264913994996","8.18517646667802","9.13229541380319","","","","","","","","9.57877153010104","9.23460486136909","9.67531745323634","9.61707214633816","9.35241106248164","9.88361012257494","10.2428550435991","12.3459757814792","13.1237856071941","12.6874317280509","12.7121572973761","12.7877486120091","13.8975134544893","13.4112621199031","13.4281110671168","14.2665980098948",
"Marshall Islands","MHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3324931787176","18.4019656084656","17.7219137181875","17.0381021474173","16.3862307692308","16.4876357296137","15.8567516129032","17.3577109417529","17.3583439048563","17.6218348151614","17.9181818181818","18.6008967865081","17.1555004135649","","","",
"Middle income","MIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1265194679926","10.7263441546084","11.2978516779333","11.7359602196765","11.4129746317535","11.791284597746","12.0232005364168","11.9184213518184","11.8365242220894","11.4750994819616","11.4860342636025","11.3520728865423","11.3978261661755","11.3191285649604","10.9106101057701","10.6089367495061","10.7851251392479","10.3788771265489","",
